dataset1,dataset2,Selectivity,Class, dataset1Cardinality, dataset2Cardinality, dataset1GridNPartitions, dataset2GridNPartitions,resultSJSize, BNLJMBRTests, BNLJjobsTimes, BNLJjobsTimesRelStdDev, BNLJsizeJoins, BNLJsizeJoinsRelStdDev,PBSMMBRTests, PBSMjobsTimes, PBSMjobsTimesRelStdDev, PBSMsizeJoins, PBSMsizeJoinsRelStdDev,DJMBRTests, DJjobsTimes, DJjobsTimesRelStdDev, DJsizeJoins, DJsizeJoinsRelStdDev,REPJMBRTests, REPJjobsTimes, REPJjobsTimesRelStdDev, REPJsizeJoins, REPJsizeJoinsRelStdDev
dataset-1200_e4_r6002.wkt.bz2,dataset-1754_e4_r6002.wkt.bz2,0.013925556,3,191860,279913,18,6,747859592,0,0,0,0,0,2.19441E+11,1184.08,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1200_e4_r6003.wkt.bz2,dataset-1754_e4_r6003.wkt.bz2,0.013925556,3,191860,279913,18,6,747859592,0,0,0,0,0,2.19441E+11,1184.08,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1200_e4_r6004.wkt.bz2,dataset-1754_e4_r6004.wkt.bz2,0.013925556,3,191860,279913,18,6,747859592,0,0,0,0,0,2.19441E+11,1184.08,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1046_e4.wkt.bz2,dataset-1152_e4.wkt.bz2,0.013897243,3,320164,272851,9,28,1214022357,0,0,0,0,0,1.62393E+11,891.038,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1046_e4_r6005.wkt.bz2,dataset-1152_e4_r6005.wkt.bz2,0.013897243,3,320164,272851,9,28,1214022357,0,0,0,0,0,1.62393E+11,891.038,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1046_e4_r6006.wkt.bz2,dataset-1152_e4_r6006.wkt.bz2,0.013897243,3,320164,272851,9,28,1214022357,0,0,0,0,0,1.62393E+11,891.038,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1046_e4_r6007.wkt.bz2,dataset-1152_e4_r6007.wkt.bz2,0.013897243,3,320164,272851,9,28,1214022357,0,0,0,0,0,1.62393E+11,891.038,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1803_e4_e8.wkt.bz2,dataset-1158_e4_e8.wkt.bz2,0.013853992,3,239470,387602,11,11,1285914406,0,0,0,0,0,8.23885E+11,1776.062,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1803_e4_e8_r6008.wkt.bz2,dataset-1158_e4_e8_r6008.wkt.bz2,0.013853992,3,239470,387602,11,11,1285914406,0,0,0,0,0,8.23885E+11,1776.062,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1803_e4_e8_r6009.wkt.bz2,dataset-1158_e4_e8_r6009.wkt.bz2,0.013853992,3,239470,387602,11,11,1285914406,0,0,0,0,0,8.23885E+11,1776.062,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1803_e4_e8_r6010.wkt.bz2,dataset-1158_e4_e8_r6010.wkt.bz2,0.013853992,3,239470,387602,11,11,1285914406,0,0,0,0,0,8.23885E+11,1776.062,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1750_e4.wkt.bz2,dataset-1740_e4.wkt.bz2,0.013775676,3,50410,43675,5,2,30329309,0,0,0,0,0,27097374689,105.121,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1750_e4_r6011.wkt.bz2,dataset-1740_e4_r6011.wkt.bz2,0.013775676,3,50410,43675,5,2,30329309,0,0,0,0,0,27097374689,105.121,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1750_e4_r6012.wkt.bz2,dataset-1740_e4_r6012.wkt.bz2,0.013775676,3,50410,43675,5,2,30329309,0,0,0,0,0,27097374689,105.121,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1750_e4_r6013.wkt.bz2,dataset-1740_e4_r6013.wkt.bz2,0.013775676,3,50410,43675,5,2,30329309,0,0,0,0,0,27097374689,105.121,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1054_e4_e8.wkt.bz2,dataset-0645_e4_e8.wkt.bz2,0.013751481,3,279668,404197,17,26,1554480683,0,0,0,0,0,1.02668E+12,3185.648,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1054_e4_e8_r6014.wkt.bz2,dataset-0645_e4_e8_r6014.wkt.bz2,0.013751481,3,279668,404197,17,26,1554480683,0,0,0,0,0,1.02668E+12,3185.648,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1054_e4_e8_r6015.wkt.bz2,dataset-0645_e4_e8_r6015.wkt.bz2,0.013751481,3,279668,404197,17,26,1554480683,0,0,0,0,0,1.02668E+12,3185.648,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1054_e4_e8_r6016.wkt.bz2,dataset-0645_e4_e8_r6016.wkt.bz2,0.013751481,3,279668,404197,17,26,1554480683,0,0,0,0,0,1.02668E+12,3185.648,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1062_e4.wkt.bz2,dataset-1086_e4.wkt.bz2,0.013711113,3,77190,117686,6,5,124554253,0,0,0,0,0,45677884146,139.309,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1062_e4_r6017.wkt.bz2,dataset-1086_e4_r6017.wkt.bz2,0.013711113,3,77190,117686,6,5,124554253,0,0,0,0,0,45677884146,139.309,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1062_e4_r6018.wkt.bz2,dataset-1086_e4_r6018.wkt.bz2,0.013711113,3,77190,117686,6,5,124554253,0,0,0,0,0,45677884146,139.309,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1062_e4_r6019.wkt.bz2,dataset-1086_e4_r6019.wkt.bz2,0.013711113,3,77190,117686,6,5,124554253,0,0,0,0,0,45677884146,139.309,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0908_e4.wkt.bz2,dataset-1184_e4.wkt.bz2,0.013704758,3,353436,110869,31,9,537022261,0,0,0,0,0,1.35446E+11,1320.549,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0908_e4_r6020.wkt.bz2,dataset-1184_e4_r6020.wkt.bz2,0.013704758,3,353436,110869,31,9,537022261,0,0,0,0,0,1.35446E+11,1320.549,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0908_e4_r6021.wkt.bz2,dataset-1184_e4_r6021.wkt.bz2,0.013704758,3,353436,110869,31,9,537022261,0,0,0,0,0,1.35446E+11,1320.549,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0908_e4_r6022.wkt.bz2,dataset-1184_e4_r6022.wkt.bz2,0.013704758,3,353436,110869,31,9,537022261,0,0,0,0,0,1.35446E+11,1320.549,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4.wkt.bz2,dataset-0994_e4.wkt.bz2,0.013701086,3,155058,63231,11,3,134331916,0,0,0,0,0,41516437015,158.516,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r6023.wkt.bz2,dataset-0994_e4_r6023.wkt.bz2,0.013701086,3,155058,63231,11,3,134331916,0,0,0,0,0,41516437015,158.516,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r6024.wkt.bz2,dataset-0994_e4_r6024.wkt.bz2,0.013701086,3,155058,63231,11,3,134331916,0,0,0,0,0,41516437015,158.516,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1791_e4_r6025.wkt.bz2,dataset-0994_e4_r6025.wkt.bz2,0.013701086,3,155058,63231,11,3,134331916,0,0,0,0,0,41516437015,158.516,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1004_e4.wkt.bz2,dataset-1185_e4.wkt.bz2,0.013698566,3,366988,417994,33,17,2101343392,0,0,0,0,0,2.18013E+11,1643.043,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1004_e4_r6026.wkt.bz2,dataset-1185_e4_r6026.wkt.bz2,0.013698566,3,366988,417994,33,17,2101343392,0,0,0,0,0,2.18013E+11,1643.043,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1004_e4_r6027.wkt.bz2,dataset-1185_e4_r6027.wkt.bz2,0.013698566,3,366988,417994,33,17,2101343392,0,0,0,0,0,2.18013E+11,1643.043,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1004_e4_r6028.wkt.bz2,dataset-1185_e4_r6028.wkt.bz2,0.013698566,3,366988,417994,33,17,2101343392,0,0,0,0,0,2.18013E+11,1643.043,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1067_e4.wkt.bz2,dataset-1920_e4.wkt.bz2,0.013690129,3,114318,237746,5,19,372079176,0,0,0,0,0,97980266569,381.208,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1067_e4_r6029.wkt.bz2,dataset-1920_e4_r6029.wkt.bz2,0.013690129,3,114318,237746,5,19,372079176,0,0,0,0,0,97980266569,381.208,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1067_e4_r6030.wkt.bz2,dataset-1920_e4_r6030.wkt.bz2,0.013690129,3,114318,237746,5,19,372079176,0,0,0,0,0,97980266569,381.208,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1067_e4_r6031.wkt.bz2,dataset-1920_e4_r6031.wkt.bz2,0.013690129,3,114318,237746,5,19,372079176,0,0,0,0,0,97980266569,381.208,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1755_e4.wkt.bz2,dataset-1184_e4.wkt.bz2,0.013683734,3,87538,110869,6,9,132804068,0,0,0,0,0,34217703764,176.706,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1755_e4_r6032.wkt.bz2,dataset-1184_e4_r6032.wkt.bz2,0.013683734,3,87538,110869,6,9,132804068,0,0,0,0,0,34217703764,176.706,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1755_e4_r6033.wkt.bz2,dataset-1184_e4_r6033.wkt.bz2,0.013683734,3,87538,110869,6,9,132804068,0,0,0,0,0,34217703764,176.706,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1755_e4_r6034.wkt.bz2,dataset-1184_e4_r6034.wkt.bz2,0.013683734,3,87538,110869,6,9,132804068,0,0,0,0,0,34217703764,176.706,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1164_e4.wkt.bz2,dataset-0062_e4.wkt.bz2,0.013678832,3,461858,306123,33,24,1933986487,0,0,0,0,0,2.96334E+12,5979.153,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1164_e4_r6035.wkt.bz2,dataset-0062_e4_r6035.wkt.bz2,0.013678832,3,461858,306123,33,24,1933986487,0,0,0,0,0,2.96334E+12,5979.153,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1164_e4_r6036.wkt.bz2,dataset-0062_e4_r6036.wkt.bz2,0.013678832,3,461858,306123,33,24,1933986487,0,0,0,0,0,2.96334E+12,5979.153,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1164_e4_r6037.wkt.bz2,dataset-0062_e4_r6037.wkt.bz2,0.013678832,3,461858,306123,33,24,1933986487,0,0,0,0,0,2.96334E+12,5979.153,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1330_e4.wkt.bz2,dataset-1710_e4.wkt.bz2,0.013658821,3,225539,90906,4,6,280044729,0,0,0,0,0,83231615975,235.08,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1330_e4_r6038.wkt.bz2,dataset-1710_e4_r6038.wkt.bz2,0.013658821,3,225539,90906,4,6,280044729,0,0,0,0,0,83231615975,235.08,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1330_e4_r6039.wkt.bz2,dataset-1710_e4_r6039.wkt.bz2,0.013658821,3,225539,90906,4,6,280044729,0,0,0,0,0,83231615975,235.08,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1330_e4_r6040.wkt.bz2,dataset-1710_e4_r6040.wkt.bz2,0.013658821,3,225539,90906,4,6,280044729,0,0,0,0,0,83231615975,235.08,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1119_e4.wkt.bz2,dataset-1099_e4.wkt.bz2,0.013642465,3,262829,451836,13,10,1620119205,0,0,0,0,0,3.37103E+11,2261.801,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1119_e4_r6041.wkt.bz2,dataset-1099_e4_r6041.wkt.bz2,0.013642465,3,262829,451836,13,10,1620119205,0,0,0,0,0,3.37103E+11,2261.801,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1119_e4_r6042.wkt.bz2,dataset-1099_e4_r6042.wkt.bz2,0.013642465,3,262829,451836,13,10,1620119205,0,0,0,0,0,3.37103E+11,2261.801,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1119_e4_r6043.wkt.bz2,dataset-1099_e4_r6043.wkt.bz2,0.013642465,3,262829,451836,13,10,1620119205,0,0,0,0,0,3.37103E+11,2261.801,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0989_e4_e8.wkt.bz2,dataset-0129_e4_e8.wkt.bz2,0.013592449,3,417587,268914,39,6,1526363966,0,0,0,0,0,6.92242E+11,1385.219,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0989_e4_e8_r6044.wkt.bz2,dataset-0129_e4_e8_r6044.wkt.bz2,0.013592449,3,417587,268914,39,6,1526363966,0,0,0,0,0,6.92242E+11,1385.219,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0989_e4_e8_r6045.wkt.bz2,dataset-0129_e4_e8_r6045.wkt.bz2,0.013592449,3,417587,268914,39,6,1526363966,0,0,0,0,0,6.92242E+11,1385.219,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0989_e4_e8_r6046.wkt.bz2,dataset-0129_e4_e8_r6046.wkt.bz2,0.013592449,3,417587,268914,39,6,1526363966,0,0,0,0,0,6.92242E+11,1385.219,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1114_e4.wkt.bz2,dataset-1003_e4.wkt.bz2,0.013536367,3,225701,329861,18,11,1007781967,0,0,0,0,0,1.7629E+11,971.142,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1114_e4_r6047.wkt.bz2,dataset-1003_e4_r6047.wkt.bz2,0.013536367,3,225701,329861,18,11,1007781967,0,0,0,0,0,1.7629E+11,971.142,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1114_e4_r6048.wkt.bz2,dataset-1003_e4_r6048.wkt.bz2,0.013536367,3,225701,329861,18,11,1007781967,0,0,0,0,0,1.7629E+11,971.142,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1114_e4_r6049.wkt.bz2,dataset-1003_e4_r6049.wkt.bz2,0.013536367,3,225701,329861,18,11,1007781967,0,0,0,0,0,1.7629E+11,971.142,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1781_e4.wkt.bz2,dataset-1766_e4.wkt.bz2,0.013510418,3,310305,306937,11,17,1286787458,0,0,0,0,0,4.27612E+11,844.935,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1781_e4_r6050.wkt.bz2,dataset-1766_e4_r6050.wkt.bz2,0.013510418,3,310305,306937,11,17,1286787458,0,0,0,0,0,4.27612E+11,844.935,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1781_e4_r6051.wkt.bz2,dataset-1766_e4_r6051.wkt.bz2,0.013510418,3,310305,306937,11,17,1286787458,0,0,0,0,0,4.27612E+11,844.935,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1781_e4_r6052.wkt.bz2,dataset-1766_e4_r6052.wkt.bz2,0.013510418,3,310305,306937,11,17,1286787458,0,0,0,0,0,4.27612E+11,844.935,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1766_e4.wkt.bz2,dataset-0222_e4.wkt.bz2,0.013486574,3,306937,292570,17,22,1211101884,0,0,0,0,0,4.19835E+11,1294.826,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1766_e4_r6053.wkt.bz2,dataset-0222_e4_r6053.wkt.bz2,0.013486574,3,306937,292570,17,22,1211101884,0,0,0,0,0,4.19835E+11,1294.826,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1766_e4_r6054.wkt.bz2,dataset-0222_e4_r6054.wkt.bz2,0.013486574,3,306937,292570,17,22,1211101884,0,0,0,0,0,4.19835E+11,1294.826,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1766_e4_r6055.wkt.bz2,dataset-0222_e4_r6055.wkt.bz2,0.013486574,3,306937,292570,17,22,1211101884,0,0,0,0,0,4.19835E+11,1294.826,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1004_e4.wkt.bz2,dataset-0774_e4.wkt.bz2,0.013455775,3,366988,130750,33,3,645657627,0,0,0,0,0,1.6323E+11,575.733,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1004_e4_r6056.wkt.bz2,dataset-0774_e4_r6056.wkt.bz2,0.013455775,3,366988,130750,33,3,645657627,0,0,0,0,0,1.6323E+11,575.733,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1004_e4_r6057.wkt.bz2,dataset-0774_e4_r6057.wkt.bz2,0.013455775,3,366988,130750,33,3,645657627,0,0,0,0,0,1.6323E+11,575.733,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1004_e4_r6058.wkt.bz2,dataset-0774_e4_r6058.wkt.bz2,0.013455775,3,366988,130750,33,3,645657627,0,0,0,0,0,1.6323E+11,575.733,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1990_e4.wkt.bz2,dataset-0542_e4.wkt.bz2,0.01343175,3,133139,373887,4,14,668618277,0,0,0,0,0,3.65263E+11,598.195,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1990_e4_r6059.wkt.bz2,dataset-0542_e4_r6059.wkt.bz2,0.01343175,3,133139,373887,4,14,668618277,0,0,0,0,0,3.65263E+11,598.195,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1990_e4_r6060.wkt.bz2,dataset-0542_e4_r6060.wkt.bz2,0.01343175,3,133139,373887,4,14,668618277,0,0,0,0,0,3.65263E+11,598.195,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1990_e4_r6061.wkt.bz2,dataset-0542_e4_r6061.wkt.bz2,0.01343175,3,133139,373887,4,14,668618277,0,0,0,0,0,3.65263E+11,598.195,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0433_e4.wkt.bz2,dataset-1704_e4.wkt.bz2,0.013395813,3,484782,475655,19,23,3088926856,0,0,0,0,0,1.46625E+12,3012.63,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0433_e4_r6062.wkt.bz2,dataset-1704_e4_r6062.wkt.bz2,0.013395813,3,484782,475655,19,23,3088926856,0,0,0,0,0,1.46625E+12,3012.63,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0433_e4_r6063.wkt.bz2,dataset-1704_e4_r6063.wkt.bz2,0.013395813,3,484782,475655,19,23,3088926856,0,0,0,0,0,1.46625E+12,3012.63,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0433_e4_r6064.wkt.bz2,dataset-1704_e4_r6064.wkt.bz2,0.013395813,3,484782,475655,19,23,3088926856,0,0,0,0,0,1.46625E+12,3012.63,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1003_e4.wkt.bz2,dataset-0404_e4.wkt.bz2,0.013383301,3,329861,69641,11,3,307439182,0,0,0,0,0,1.57128E+11,363.785,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1003_e4_r6065.wkt.bz2,dataset-0404_e4_r6065.wkt.bz2,0.013383301,3,329861,69641,11,3,307439182,0,0,0,0,0,1.57128E+11,363.785,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1003_e4_r6066.wkt.bz2,dataset-0404_e4_r6066.wkt.bz2,0.013383301,3,329861,69641,11,3,307439182,0,0,0,0,0,1.57128E+11,363.785,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1003_e4_r6067.wkt.bz2,dataset-0404_e4_r6067.wkt.bz2,0.013383301,3,329861,69641,11,3,307439182,0,0,0,0,0,1.57128E+11,363.785,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0618_e4.wkt.bz2,dataset-1066_e4.wkt.bz2,0.013380436,3,76946,306693,8,28,315762230,0,0,0,0,0,1.44703E+11,435.91,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0618_e4_r6068.wkt.bz2,dataset-1066_e4_r6068.wkt.bz2,0.013380436,3,76946,306693,8,28,315762230,0,0,0,0,0,1.44703E+11,435.91,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0618_e4_r6069.wkt.bz2,dataset-1066_e4_r6069.wkt.bz2,0.013380436,3,76946,306693,8,28,315762230,0,0,0,0,0,1.44703E+11,435.91,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0618_e4_r6070.wkt.bz2,dataset-1066_e4_r6070.wkt.bz2,0.013380436,3,76946,306693,8,28,315762230,0,0,0,0,0,1.44703E+11,435.91,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1765_e4.wkt.bz2,dataset-0128_e4.wkt.bz2,0.013376048,3,229313,461288,7,31,1414909469,0,0,0,0,0,9.71215E+11,2528.461,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1765_e4_r6071.wkt.bz2,dataset-0128_e4_r6071.wkt.bz2,0.013376048,3,229313,461288,7,31,1414909469,0,0,0,0,0,9.71215E+11,2528.461,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1765_e4_r6072.wkt.bz2,dataset-0128_e4_r6072.wkt.bz2,0.013376048,3,229313,461288,7,31,1414909469,0,0,0,0,0,9.71215E+11,2528.461,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1765_e4_r6073.wkt.bz2,dataset-0128_e4_r6073.wkt.bz2,0.013376048,3,229313,461288,7,31,1414909469,0,0,0,0,0,9.71215E+11,2528.461,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1126_e4.wkt.bz2,dataset-1987_e4.wkt.bz2,0.013337235,3,252726,171951,7,10,579589412,0,0,0,0,0,1.50554E+11,492.113,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1126_e4_r6074.wkt.bz2,dataset-1987_e4_r6074.wkt.bz2,0.013337235,3,252726,171951,7,10,579589412,0,0,0,0,0,1.50554E+11,492.113,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1126_e4_r6075.wkt.bz2,dataset-1987_e4_r6075.wkt.bz2,0.013337235,3,252726,171951,7,10,579589412,0,0,0,0,0,1.50554E+11,492.113,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1126_e4_r6076.wkt.bz2,dataset-1987_e4_r6076.wkt.bz2,0.013337235,3,252726,171951,7,10,579589412,0,0,0,0,0,1.50554E+11,492.113,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1957_e4.wkt.bz2,dataset-0970_e4.wkt.bz2,0.013324747,3,175318,184717,5,17,431511468,0,0,0,0,0,3.34525E+11,676.168,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1957_e4_r6077.wkt.bz2,dataset-0970_e4_r6077.wkt.bz2,0.013324747,3,175318,184717,5,17,431511468,0,0,0,0,0,3.34525E+11,676.168,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1957_e4_r6078.wkt.bz2,dataset-0970_e4_r6078.wkt.bz2,0.013324747,3,175318,184717,5,17,431511468,0,0,0,0,0,3.34525E+11,676.168,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1957_e4_r6079.wkt.bz2,dataset-0970_e4_r6079.wkt.bz2,0.013324747,3,175318,184717,5,17,431511468,0,0,0,0,0,3.34525E+11,676.168,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0321_e4.wkt.bz2,dataset-1273_e4.wkt.bz2,0.01332072,3,93378,134525,8,5,167330566,0,0,0,0,0,24058794097,141.955,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0321_e4_r6080.wkt.bz2,dataset-1273_e4_r6080.wkt.bz2,0.01332072,3,93378,134525,8,5,167330566,0,0,0,0,0,24058794097,141.955,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0321_e4_r6081.wkt.bz2,dataset-1273_e4_r6081.wkt.bz2,0.01332072,3,93378,134525,8,5,167330566,0,0,0,0,0,24058794097,141.955,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0321_e4_r6082.wkt.bz2,dataset-1273_e4_r6082.wkt.bz2,0.01332072,3,93378,134525,8,5,167330566,0,0,0,0,0,24058794097,141.955,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1039_e4.wkt.bz2,dataset-1213_e4.wkt.bz2,0.013317794,3,6303,188492,1,4,15822406,0,0,0,0,0,3034256615,39.586,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1039_e4_r6083.wkt.bz2,dataset-1213_e4_r6083.wkt.bz2,0.013317794,3,6303,188492,1,4,15822406,0,0,0,0,0,3034256615,39.586,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1039_e4_r6084.wkt.bz2,dataset-1213_e4_r6084.wkt.bz2,0.013317794,3,6303,188492,1,4,15822406,0,0,0,0,0,3034256615,39.586,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1039_e4_r6085.wkt.bz2,dataset-1213_e4_r6085.wkt.bz2,0.013317794,3,6303,188492,1,4,15822406,0,0,0,0,0,3034256615,39.586,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1758_e4.wkt.bz2,dataset-0168_e4.wkt.bz2,0.013306716,3,9915,258810,1,20,34146380,0,0,0,0,0,10644646381,60.52,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1758_e4_r6086.wkt.bz2,dataset-0168_e4_r6086.wkt.bz2,0.013306716,3,9915,258810,1,20,34146380,0,0,0,0,0,10644646381,60.52,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1758_e4_r6087.wkt.bz2,dataset-0168_e4_r6087.wkt.bz2,0.013306716,3,9915,258810,1,20,34146380,0,0,0,0,0,10644646381,60.52,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1758_e4_r6088.wkt.bz2,dataset-0168_e4_r6088.wkt.bz2,0.013306716,3,9915,258810,1,20,34146380,0,0,0,0,0,10644646381,60.52,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0196_e4_e8.wkt.bz2,dataset-0129_e4_e8.wkt.bz2,0.013305845,3,366826,268914,13,6,1312550335,0,0,0,0,0,3.23429E+11,666.464,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0196_e4_e8_r6089.wkt.bz2,dataset-0129_e4_e8_r6089.wkt.bz2,0.013305845,3,366826,268914,13,6,1312550335,0,0,0,0,0,3.23429E+11,666.464,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0196_e4_e8_r6090.wkt.bz2,dataset-0129_e4_e8_r6090.wkt.bz2,0.013305845,3,366826,268914,13,6,1312550335,0,0,0,0,0,3.23429E+11,666.464,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-0196_e4_e8_r6091.wkt.bz2,dataset-0129_e4_e8_r6091.wkt.bz2,0.013305845,3,366826,268914,13,6,1312550335,0,0,0,0,0,3.23429E+11,666.464,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1106_e4.wkt.bz2,dataset-1152_e4.wkt.bz2,0.013300512,3,266197,272851,12,28,966044324,0,0,0,0,0,1.13567E+11,1290.849,0,0,0,0,0,0,0,0,0,0,0,0,0
dataset-1106_e4_r6092.wkt.bz2,dataset-1152_e4_r6092.wkt.bz2,0.013300512,3,266197,272851,12,28,966044324,0,0,0,0,0,1.13567E+11,1290.849,0,0,0,0,0,0,0,0,0,0,0,0,0
